child_id,episode_number,start_date,end_date,placed_with_relative_this_rem_ep,county_of_initial_removal,n_contacts_in_rem_ep,n_visits_in_rem_ep
10001408801,1,2012-03-20,,,Tippecanoe,,
10001408815,1,2010-05-11,2010-07-07,f,Marion,0,2
10001408823,1,2008-08-01,2010-04-07,t,Knox,0,4
10001408932,1,2012-07-19,,,Marion,,
10001408955,1,2010-05-10,2010-05-12,f,Allen,0,0
10001408992,1,2010-09-24,2011-08-02,t,Decatur,0,4
10001409021,1,2010-05-08,,,Marion,,
10001409041,1,2010-05-08,,,Marion,,
10001409049,1,2010-05-03,2011-07-27,t,Vanderburgh,0,12
10001409049,2,2012-01-26,,,Vanderburgh,,
10001409062,1,2010-05-03,2011-07-27,t,Vanderburgh,0,20
10001409062,2,2012-01-26,,,Vanderburgh,,
10001409073,1,2009-02-11,2010-02-01,f,St. Joseph,0,10
10001409084,1,2009-02-02,2009-06-02,t,Delaware,0,2
10001409113,1,2010-09-24,2011-08-02,t,Decatur,0,19
10001409174,1,2010-05-03,2011-07-27,t,Vanderburgh,0,22
10001409174,2,2012-01-26,,,Vanderburgh,,
10001409178,1,2006-07-27,2008-10-08,f,Switzerland,0,11
10001409184,1,2012-02-27,,,St. Joseph,,
10001409186,1,2010-12-03,2010-12-07,f,Warrick,0,2
10001409213,1,2006-10-20,2008-06-27,f,St. Joseph,0,21
10001409232,1,2008-06-27,2009-10-26,t,Knox,0,13
10001409333,1,2010-04-26,2012-01-30,t,Putnam,0,0
10001409345,1,2010-11-11,,,Dearborn,,
10001409359,1,2010-11-19,2011-01-13,f,Jennings,0,2
10001409400,1,2010-05-03,2011-07-27,t,Vanderburgh,0,18
10001409400,2,2012-01-26,,,Vanderburgh,,
10001409403,1,2010-04-22,2010-06-01,f,Marion,0,0
10001409403,2,2010-07-14,2010-10-05,f,Marion,0,4
10001409428,1,2012-05-15,,,Lake,,
10001409437,1,2006-06-12,2008-08-22,f,Wayne,0,4
10001409492,1,2012-04-03,,,Bartholomew,,
10001409503,1,2009-03-17,2010-01-15,t,Lake,0,1
10001409537,1,2006-05-31,2010-06-07,f,Noble,0,0
10001409563,1,2006-07-28,2010-07-30,f,Montgomery,0,5
10001409569,1,2010-04-12,2011-12-07,f,Allen,0,0
10001409571,1,2011-05-13,2012-08-06,t,Hamilton,0,4
10001409579,1,2009-10-27,2010-05-07,t,Jennings,0,9
10001409580,1,2007-12-17,2010-06-02,f,Martin,0,5
10001409588,1,2010-04-19,2010-10-05,t,Vanderburgh,0,8
10001409588,2,2011-08-17,2012-02-08,t,Gibson,0,6
10001409649,1,2010-04-01,2011-10-18,f,Marion,0,0
10001409688,1,2010-03-15,,,Allen,,
10001409704,1,2010-07-27,,,Marion,,
10001409732,1,2010-04-19,2010-10-05,t,Vanderburgh,0,9
10001409732,2,2011-08-17,2012-02-08,t,Gibson,0,9
10001409736,1,2009-10-27,2010-05-07,t,Jennings,0,10
10001409775,1,2012-04-08,2012-04-12,f,Randolph,0,1
10001409799,1,2012-04-12,,,St. Joseph,,
10001409803,1,2010-06-18,,,Bartholomew,,
10001409820,1,2004-11-16,2008-01-15,t,Marion,0,31
10001409846,1,2012-04-08,2012-04-12,f,Randolph,0,0
10001409861,1,2010-05-14,2011-09-15,t,Madison,0,18
10001409873,1,2010-04-22,2010-06-01,f,Marion,0,2
10001409873,2,2010-07-14,2010-10-05,f,Marion,0,4
10001409877,1,2010-05-26,2011-11-01,f,Cass,0,19
10001409886,1,2010-03-07,2011-04-13,f,Marion,0,0
10001409903,1,2010-05-14,2011-09-15,t,Madison,0,26
10001409939,1,2012-03-29,,,Madison,,
10001409990,1,2011-07-30,,,Vigo,,
10001409996,1,2010-05-26,2011-11-01,f,Cass,0,32
10001409997,1,2010-05-14,2011-09-15,t,Madison,0,21
10001410004,1,2012-04-12,,,Vigo,,
10001410024,1,2010-06-30,2011-11-21,f,St. Joseph,0,0
10001410070,1,2010-05-01,2010-09-13,f,Elkhart,0,6
10001410172,1,2010-05-12,2011-06-27,t,Vanderburgh,0,21
10001410172,2,2011-10-21,,,Vanderburgh,,
10001410221,1,2010-05-02,2010-05-05,f,Marion,0,1
10001410246,1,2010-05-02,2010-05-05,f,Marion,0,2
10001410267,1,2008-10-06,2009-10-26,t,Posey,0,21
10001410284,1,2012-04-10,,,Clark,,
10001410291,1,2012-03-25,,,St. Joseph,,
10001410306,1,2010-05-10,2011-01-05,t,Posey,0,3
10001410315,1,2010-05-03,2011-01-19,t,Boone,0,13
10001410317,1,2010-04-23,2011-09-28,f,Marion,0,6
10001410338,1,2010-06-13,2011-05-18,t,Knox,0,0
10001410338,2,2011-06-23,2012-02-15,t,Knox,0,0
10001410351,1,2012-04-01,2012-04-03,f,Boone,0,0
10001410352,1,2010-04-19,2011-01-31,f,Vanderburgh,0,0
10001410367,1,2010-05-14,2011-01-12,t,,0,12
10001410367,2,2011-07-08,2011-07-13,f,Knox,0,1
10001410376,1,2012-04-10,,,Jefferson,,
10001410393,1,2010-05-02,2010-05-05,f,Marion,0,2
10001410410,1,2010-04-26,2010-05-12,f,Marion,0,1
10001410423,1,2010-05-03,2011-01-19,t,Boone,0,23
10001410445,1,2012-04-02,,,Wayne,,
10001410484,1,2010-11-16,,,Lake,,
10001410507,1,2010-04-20,2012-06-13,f,Lake,0,2
10001410576,1,2011-04-02,2012-05-24,t,White,0,40
10001410580,1,2010-05-13,2010-10-26,t,Clark,0,4
10001410584,1,2011-09-29,,,Vigo,,
10001410588,1,2010-05-12,2010-05-18,f,Vanderburgh,0,1
10001410589,1,2012-04-03,2012-04-26,t,St. Joseph,0,3
10001410601,1,2007-04-24,2008-04-16,f,Marion,0,13
10001410647,1,2012-03-24,,,Clark,,
10001410648,1,2012-04-13,,,Allen,,
10001410694,1,2008-06-20,2010-01-11,f,Wabash,0,0
10001410694,2,2010-01-11,,,Delaware,,
10001410770,1,2012-04-06,,,Vanderburgh,,
10001410791,1,2010-05-03,2010-06-28,t,Marion,0,0
10001410820,1,2010-05-03,2010-07-13,t,Marion,0,0
10001410876,1,2012-04-20,,,Delaware,,
10001410877,1,2010-10-08,2011-04-27,t,Sullivan,0,6
10001410895,2,2010-01-19,2011-06-30,f,Delaware,0,21
10001410914,1,2012-05-20,,,Marion,,
10001410957,1,2012-05-20,,,Marion,,
10001410961,1,2012-07-09,,,Henry,,
10001411027,1,2010-05-10,2011-06-10,t,Delaware,0,19
10001411050,1,2012-07-09,,,Henry,,
10001411057,1,2006-06-12,2008-04-05,f,Henry,0,60
10001411072,1,2010-05-10,2011-06-10,t,Delaware,0,30
10001411099,1,2010-05-10,2011-06-10,t,Delaware,0,31
10001411099,2,2012-02-15,,,Madison,,
10001411139,1,2008-03-20,2010-02-25,f,Elkhart,0,18
10001411165,1,2010-10-24,2010-12-02,f,Allen,0,0
10001411165,2,2010-12-20,2010-12-22,f,Allen,0,0
10001411165,3,2010-12-28,2011-01-10,f,Allen,0,0
10001411191,1,2012-04-18,,,Clark,,
10001411207,1,2012-05-20,,,Marion,,
10001411220,1,2010-05-09,,,Delaware,,
10001411246,1,2008-03-20,2010-02-25,f,Elkhart,0,30
10001411287,1,2012-05-23,,,Marion,,
10001411342,1,2008-03-20,2010-02-25,f,Elkhart,0,30
10001411362,1,2006-09-07,2009-12-22,t,Delaware,0,43
10001411377,1,2012-05-20,,,Marion,,
10001411388,1,2006-09-07,2009-12-22,t,Delaware,0,44
10001411395,1,2010-04-27,2010-11-08,t,Floyd,0,0
10001411432,1,2006-05-24,2010-03-18,t,Marion,0,1
10001411436,1,2012-04-11,,,Marion,,
10001411528,1,2010-09-19,2011-01-06,f,Marion,0,4
10001411528,2,2011-01-28,2012-01-30,t,Marion,0,2
10001411554,1,2010-05-03,2011-03-25,t,Marion,0,12
10001411615,1,2010-05-14,2011-08-16,t,Hamilton,0,14
10001411657,1,2010-06-03,2011-02-17,t,Warrick,0,2
10001411734,1,2010-07-13,2011-07-29,t,Grant,0,17
10001411740,1,2012-03-31,,,Marion,,
10001411743,1,2009-09-24,2010-03-08,t,Delaware,0,9
10001411775,1,2012-04-09,2012-08-22,t,Grant,0,11
10001411826,1,2011-03-21,,,Clark,,
10001411875,1,2006-05-17,2008-05-08,f,Marion,0,3
10001411903,1,2012-01-31,,,Jackson,,
10001411918,1,2011-03-21,,,Clark,,
10001411980,1,2010-05-07,2010-05-10,t,Floyd,0,0
10001412007,1,2006-11-09,2009-07-02,t,Marion,0,13
10001412020,1,2012-04-12,,,Marion,,
10001412022,1,2010-05-07,2012-05-24,f,Marion,0,40
10001412073,1,2012-04-13,,,Marion,,
10001412129,1,2012-04-13,2012-04-17,t,Marion,0,0
10001412195,1,2011-02-17,2011-07-05,f,Marion,0,0
10001412214,1,2012-04-13,2012-04-17,t,Marion,0,0
10001412214,2,2012-05-24,2012-08-01,t,Marion,0,1
10001412222,1,2010-05-07,,,Lake,,
10001412243,1,2010-11-04,2011-03-04,t,Monroe,0,8
10001412243,2,2012-05-16,,,Monroe,,
10001412306,1,2010-04-28,,,Lake,,
10001412321,1,2010-08-21,,,Dearborn,,
10001412363,1,2010-10-29,,,Madison,,
10001412374,1,2010-05-28,2010-08-17,f,Montgomery,0,5
10001412374,2,2010-12-17,2011-05-24,t,Hendricks,0,8
10001412438,1,2010-07-13,2012-03-22,f,Lake,0,0
10001412460,1,2008-11-07,2009-01-06,t,Henry,0,5
10001412460,2,2009-07-14,2010-04-19,t,Henry,0,13
10001412473,1,2012-04-10,,,Warrick,,
10001412475,1,2012-04-06,,,DeKalb,,
10001412483,1,2012-07-16,,,Dubois,,
10001412485,1,2007-11-19,2009-01-18,f,St. Joseph,0,0
10001412502,1,2012-08-02,,,Elkhart,,
10001412572,1,2012-06-06,,,Marion,,
10001412589,1,2010-08-31,2010-12-31,t,Marion,0,0
10001412613,1,2008-04-01,2009-03-06,f,Noble,0,7
10001412665,1,2008-01-22,2009-02-27,f,Howard,0,0
10001412703,1,2010-05-10,2011-01-12,t,,0,3
10001412710,1,2010-06-21,,,LaPorte,,
10001412772,1,2010-05-17,2011-09-30,f,Grant,0,5
10001412788,1,2012-08-02,,,Elkhart,,
10001412807,1,2010-05-06,2011-01-12,f,Putnam,0,10
10001412844,1,2010-05-17,2011-09-30,f,Grant,0,22
10001412847,1,2012-04-01,2012-04-10,t,Floyd,0,0
10001412849,1,2010-12-08,2012-01-07,f,Johnson,0,1
10001412855,1,2010-06-30,2011-07-06,t,Warrick,0,14
10001412895,1,2012-05-07,2012-07-09,t,Marion,0,0
10001412904,1,2012-04-05,,,Porter,,
10001412915,1,2010-10-04,2011-02-23,f,Tippecanoe,0,1
10001412917,1,2010-06-30,2011-07-06,t,Warrick,0,21
10001412921,1,2010-05-03,2011-03-02,t,Johnson,0,10
10001412921,2,2011-05-02,2012-04-03,t,Johnson,0,12
10001412945,1,2010-05-03,2010-08-12,t,Johnson,0,0
10001412965,1,2010-04-27,2010-04-29,f,White,0,1
10001412990,1,2012-04-04,2012-07-17,t,Blackford,0,3
10001412990,2,2012-07-17,,,Madison,,
10001413009,1,2008-04-01,2009-03-06,f,Noble,0,11
10001413031,1,2012-07-06,,,Cass,,
10001413053,1,2012-05-07,2012-07-09,t,Marion,0,3
10001413074,1,2010-05-03,2011-03-02,t,,0,9
10001413074,2,2011-05-02,2012-04-03,t,Johnson,0,13
10001413096,1,2010-04-29,2010-08-30,f,Out of State,0,3
10001413114,1,2011-09-08,,,Marion,,
10001413124,1,2010-06-30,2011-07-06,t,Warrick,0,19
10001413138,1,2010-05-24,2010-09-13,t,,0,4
10001413152,1,2008-04-01,2009-03-06,f,Noble,0,11
10001413196,1,2012-05-09,,,Marion,,
10001413203,1,2007-11-27,2009-12-21,f,Jasper,0,0
10001413205,1,2012-05-07,2012-07-09,t,Marion,0,3
10001413238,1,2009-07-15,2010-05-12,f,Warrick,0,18
10001413238,2,2010-05-27,2011-03-03,f,Posey,0,12
10001413238,3,2011-04-28,2011-12-20,t,Vanderburgh,0,11
10001413282,1,2010-06-30,2011-07-06,t,Warrick,0,19
10001413402,1,2012-04-09,2012-08-22,t,Grant,0,11
10001413404,1,2009-07-15,2010-05-12,f,Warrick,0,19
10001413404,2,2010-05-27,2011-03-03,f,Posey,0,12
10001413404,3,2011-04-28,2011-12-20,t,Vanderburgh,0,11
10001413438,1,2010-05-21,,,Lake,,
10001413485,1,2010-05-05,,,St. Joseph,,
10001413495,1,2012-04-09,2012-08-22,t,Grant,0,10
10001413503,1,2006-06-29,2008-08-28,f,Marion,0,0
10001413507,1,2011-02-28,2011-03-03,f,Marion,0,0
10001413606,1,2011-03-04,,,Fountain,,
10001413691,1,2010-05-10,2010-12-14,t,Marion,0,5
10001413730,1,2007-01-16,2010-11-19,f,,0,56
10001413738,1,2010-05-14,2010-05-17,f,Hendricks,0,0
10001413757,2,2010-07-08,2010-08-15,f,Daviess,0,1
10001413784,1,2010-05-14,2010-05-17,f,Hendricks,0,1
10001413792,1,2011-11-04,,,Noble,,
10001413821,1,2007-01-23,2010-04-27,t,Porter,0,24
10001413845,1,2010-06-11,2011-02-09,t,,0,12
10001413868,1,2012-04-18,,,Allen,,
10001413900,1,2010-05-14,2010-05-17,f,Hendricks,0,0
10001413906,1,2010-04-30,2011-04-29,f,Vigo,0,0
10001413913,2,2010-07-08,2010-08-15,f,Daviess,0,3
10001413997,1,2010-12-31,2011-07-21,t,Vanderburgh,0,0
10001413997,2,2011-09-18,2012-03-01,t,Central Office,0,0
10001413997,3,2012-03-01,,,Delaware,,
10001414029,1,2006-06-16,2009-11-18,f,Jasper,0,0
10001414114,1,2010-04-24,2010-09-30,t,Harrison,0,0
10001414133,1,2010-08-06,2012-03-09,f,Wabash,0,6
10001414193,1,2010-07-01,2012-03-14,f,Jasper,0,0
10001414204,1,2010-04-28,2010-05-12,f,Marion,0,4
10001414218,1,2012-04-02,2012-04-04,t,Floyd,0,0
10001414233,1,2010-04-21,,,Lake,,
10001414245,1,2012-05-17,,,Porter,,
10001414271,1,2011-04-05,,,Bartholomew,,
10001414286,1,2006-06-02,2009-07-23,f,Marion,0,19
10001414392,1,2011-03-15,,,Marion,,
10001414470,1,2012-03-31,,,Marion,,
10001414480,1,2010-05-02,,,Ripley,,
10001414534,1,2010-05-11,2011-10-05,t,Floyd,0,1
10001414540,1,2010-04-21,2010-05-12,t,Clark,0,0
10001414542,1,2008-07-04,2009-10-19,f,Allen,0,15
10001414542,2,2011-05-10,2011-05-26,f,Allen,0,2
10001414542,3,2011-06-10,,,Allen,,
10001414549,1,2010-05-11,2011-10-05,t,Floyd,0,20
10001414578,1,2006-06-02,2008-06-12,f,Marion,0,0
10001414588,1,2010-05-10,2010-11-04,t,Elkhart,0,9
10001414599,1,2012-03-31,,,Marion,,
10001414610,1,2010-06-21,2011-03-21,t,Vermillion,0,16
10001414614,1,2012-03-23,2012-04-02,f,Clark,0,0
10001414652,1,2010-05-15,2010-05-18,f,Vanderburgh,0,1
10001414751,1,2010-05-14,2011-11-03,t,Elkhart,0,2
10001414761,1,2006-08-17,2009-07-15,t,Marion,0,11
10001414772,1,2006-08-18,2009-07-15,t,Marion,0,35
10001414803,1,2011-01-27,,,Marion,,
10001414813,1,2012-04-16,,,Lake,,
10001414846,1,2010-04-23,2012-05-10,f,Carroll,0,53
10001414884,1,2010-05-14,2011-11-03,t,Elkhart,0,7
10001414922,1,2012-05-14,,,Vanderburgh,,
10001414923,1,2007-06-07,2009-12-04,f,Allen,0,0
10001414967,1,2010-04-26,2010-05-10,f,Allen,0,0
10001414986,1,2006-06-07,2009-07-09,t,,0,0
10001415049,1,2012-04-02,2012-04-04,t,Floyd,0,0
10001415053,1,2012-03-31,,,Marion,,
10001415075,1,2012-04-17,2012-07-13,f,Marion,0,0
10001415075,2,2012-07-13,,,Madison,,
10001415084,1,2012-04-09,2012-04-11,f,Allen,0,0
10001415084,2,2012-04-17,2012-04-19,f,Allen,0,0
10001415092,1,2012-03-31,,,Marion,,
10001415204,1,2010-05-10,2011-06-06,t,Marion,0,3
10001415230,1,2010-05-10,2011-06-06,t,Marion,0,15
10001415243,1,2008-10-08,2009-06-25,f,Marion,0,10
10001415304,1,2010-06-30,,,St. Joseph,,
10001415332,1,2011-02-20,2011-03-11,t,Montgomery,0,4
10001415351,1,2006-05-26,2008-11-05,t,Marion,0,7
10001415436,1,2006-09-11,2009-06-18,f,Morgan,0,16
10001415468,1,2010-05-10,,,Bartholomew,,
10001415486,1,2012-04-04,,,Miami,,
10001415493,1,2012-03-31,,,White,,
10001415501,1,2010-05-09,2011-07-29,f,Delaware,0,0
10001415529,1,2006-09-11,2009-06-18,f,Morgan,0,36
10001415559,1,2006-06-29,2011-08-18,f,Allen,0,18
10001415615,1,2010-07-29,,,Marion,,
10001415641,1,2010-12-01,2011-12-14,t,Clark,0,0
10001415720,1,2010-12-21,2011-09-13,t,Henry,0,4
10001415748,1,2010-07-23,2012-07-26,f,Hamilton,0,0
10001415761,1,2010-07-23,2012-07-26,f,Hamilton,0,26
10001415777,1,2009-09-11,2011-12-21,f,Warrick,0,36
10001415784,1,2010-05-11,2011-10-07,f,Clark,0,1
10001415829,1,2010-08-31,2010-09-02,f,Allen,0,0
10001415829,3,2011-03-07,2011-03-09,f,Allen,0,0
10001415831,1,2011-02-22,2011-12-07,f,Hamilton,0,4
10001415847,1,2010-05-05,,,Delaware,,
10001415960,1,2008-05-30,,,Rush,,
10001415978,1,2010-07-18,,,Clark,,
10001416118,1,2007-09-27,2008-03-18,f,Allen,0,1
10001416118,2,2008-07-29,2009-06-30,t,Allen,0,12
10001416118,3,2010-01-29,2012-05-15,t,Allen,0,2
10001416133,1,2010-05-04,2011-03-01,f,Allen,0,0
10001416140,1,2010-04-28,2010-05-05,t,Elkhart,0,0
10001416140,2,2012-05-01,,,Elkhart,,
10001416156,1,2010-04-28,2010-05-05,f,Elkhart,0,0
10001416156,2,2012-05-01,,,Elkhart,,
10001416158,1,2012-04-02,,,Delaware,,
10001416167,1,2010-04-28,2010-05-05,t,Elkhart,0,0
10001416167,2,2012-05-01,,,Elkhart,,
10001416171,1,2007-09-27,2008-03-18,f,Allen,0,7
10001416171,2,2008-07-29,2009-06-30,t,Allen,0,23
10001416171,3,2010-01-29,2012-05-15,t,Allen,0,37
10001416183,1,2010-05-10,,,Jay,,
10001416267,1,2010-04-28,2010-05-05,t,Elkhart,0,0
10001416267,2,2012-05-01,,,Elkhart,,
10001416291,1,2012-03-31,,,White,,
10001416312,1,2007-09-27,2008-03-18,f,Allen,0,7
10001416312,2,2008-07-29,2009-06-30,t,Allen,0,24
10001416312,3,2010-01-29,2012-05-15,t,Allen,0,37
10001416383,1,2010-05-11,2012-01-18,f,Vanderburgh,0,20
10001416383,2,2012-03-22,,,Vanderburgh,,
10001416387,1,2010-05-04,2010-05-06,f,Allen,0,0
10001416395,1,2010-05-22,2010-05-24,f,Marion,0,0
10001416397,1,2010-04-28,2010-05-05,t,Elkhart,0,0
10001416397,2,2012-05-01,,,Elkhart,,
10001416410,1,2012-03-09,,,Marion,,
10001416418,1,2007-09-27,2008-03-18,f,Allen,0,7
10001416418,2,2008-07-29,2009-06-30,t,Allen,0,24
10001416418,3,2010-01-29,2012-05-15,t,Allen,0,37
10001416440,1,2012-04-03,2012-04-05,t,Floyd,0,0
10001416446,1,2009-06-17,2009-10-07,f,Clinton,0,1
10001416446,2,2010-06-04,,,Clinton,,
10001416463,1,2010-07-22,2010-07-27,f,Vanderburgh,0,1
10001416535,1,2010-06-18,,,Lake,,
10001416537,1,2010-04-26,2011-11-14,t,Dearborn,0,3
10001416546,1,2010-06-18,,,Lake,,
10001416602,1,2010-05-06,2010-12-06,t,Marion,0,0
10001416615,1,2009-06-17,2009-10-07,f,Clinton,0,4
10001416615,2,2010-06-04,,,Clinton,,
10001416623,1,2010-11-01,2011-06-29,f,Allen,0,3
10001416641,1,2007-05-12,2009-07-21,f,Marion,0,27
10001416641,2,2009-11-11,2012-08-15,f,Marion,0,4
10001416677,1,2009-01-15,2009-12-03,f,Dubois,0,6
10001416682,1,2007-05-12,2009-07-21,f,Marion,0,37
10001416682,2,2009-11-11,,,Johnson,,
10001416699,1,2007-05-12,2009-07-21,t,Marion,0,43
10001416699,2,2009-11-11,2012-08-15,f,Marion,0,43
10001416703,1,2010-06-18,2010-09-07,f,Hancock,0,3
10001416739,1,2010-05-05,,,Porter,,
10001416779,1,2009-01-15,2009-12-03,f,Dubois,0,16
10001416784,1,2010-06-10,2010-08-26,t,Elkhart,0,4
10001416784,2,2011-02-04,2011-02-07,t,Elkhart,0,1
10001416790,1,2009-09-28,2010-07-28,f,Marion,0,0
10001416801,1,2010-04-21,2011-03-17,t,Henry,0,0
10001416809,1,2009-01-15,2009-12-03,f,Dubois,0,16
10001416833,1,2010-06-18,2010-09-07,f,Hancock,0,3
10001416844,1,2010-06-18,2010-09-07,f,,0,4
10001416875,1,2010-05-05,,,Porter,,
10001416876,1,2011-05-18,2011-12-12,f,Marion,0,0
10001416904,1,2010-05-05,,,Porter,,
10001416919,1,2012-03-31,,,White,,
10001416955,1,2009-09-04,2010-03-05,f,Howard,0,0
10001417029,1,2012-04-16,,,Elkhart,,
10001417048,1,2009-11-22,,,Dearborn,,
10001417075,1,2010-04-27,2010-10-18,f,LaPorte,0,0
10001417144,1,2010-06-27,2011-09-02,t,Clinton,0,21
10001417233,1,2008-06-05,2010-05-05,t,Lake,0,2
10001417236,1,2011-04-11,,,Lake,,
10001417262,1,2010-04-29,2010-05-24,f,Whitley,0,4
10001417279,1,2010-06-01,2011-01-25,t,Marion,0,9
10001417325,1,2010-07-09,2012-02-02,t,Marion,0,19
10001417353,1,2006-09-06,2009-01-07,f,Howard,0,1
10001417384,1,2010-04-23,2010-10-19,f,Hamilton,0,4
10001417418,1,2010-11-04,2011-03-04,t,Monroe,0,0
10001417431,1,2008-10-16,2010-06-04,t,Owen,0,33
10001417477,1,2010-11-09,2011-09-09,f,Fulton,0,15
10001417543,1,2010-09-22,2011-08-12,t,Marion,0,10
10001417576,1,2006-06-23,,,Bartholomew,,
10001417594,1,2012-04-03,,,,,
10001417597,1,2008-06-05,2010-05-05,t,Lake,0,31
10001417623,1,2010-07-08,,,Madison,,
10001417632,1,2012-04-25,,,Marion,,
10001417658,1,2010-05-07,2011-06-10,f,Marion,0,0
10001417709,1,2006-09-27,2009-11-23,t,Marion,0,0
10001417718,1,2008-06-05,2010-05-05,t,Lake,0,30
10001417794,1,2012-02-24,,,Marion,,
10001417899,1,2007-11-07,2008-08-06,f,Henry,0,22
10001417948,1,2012-03-07,,,Sullivan,,
10001417955,1,2008-12-22,2010-04-14,f,Marion,0,15
10001417956,1,2010-05-27,2011-04-08,t,Noble,0,1
10001418006,1,2012-05-01,,,Daviess,,
10001418007,1,2006-06-05,2009-02-04,t,Johnson,0,8
10001418013,1,2007-04-30,2008-01-10,t,Boone,0,0
10001418024,1,2010-05-24,,,Kosciusko,,
10001418043,1,2011-05-04,2011-10-11,t,Allen,0,7
10001418049,1,2011-01-25,2012-05-02,t,Vanderburgh,0,12
10001418081,1,2009-10-30,2009-11-02,t,Pike,0,2
10001418081,2,2010-01-20,2010-07-20,t,Pike,0,2
10001418096,1,2011-10-13,2012-02-07,f,Vanderburgh,0,8
10001418101,1,2006-06-23,2008-03-20,f,,0,0
10001418140,1,2010-05-01,2010-06-21,f,Marion,0,0
10001418292,1,2012-07-03,,,Clark,,
10001418312,1,2010-04-27,2010-09-07,t,Harrison,0,0
10001418375,1,2012-03-31,2012-04-02,t,Clark,0,0
10001418375,2,2012-05-07,,,Clark,,
10001418449,1,2012-05-01,,,Daviess,,
10001418467,1,2012-04-02,2012-04-04,t,Marion,0,1
10001418477,1,2010-08-25,2011-05-25,t,Bartholomew,0,0
10001418478,1,2010-04-23,2012-01-30,f,Lake,0,11
10001418496,1,2012-01-26,,,Clark,,
10001418518,1,2007-12-05,2009-12-08,f,Lake,0,0
10001418518,2,2010-01-24,2012-01-17,f,Lake,0,0
10001418520,1,2010-07-09,2011-08-26,f,Lake,0,4
10001418545,1,2012-01-26,,,Clark,,
10001418550,1,2010-07-09,2011-04-04,f,Lake,0,11
10001418584,1,2010-08-14,2012-01-18,f,Elkhart,0,7
10001418609,1,2009-10-30,2009-11-02,t,Pike,0,3
10001418609,2,2010-01-20,2010-07-20,t,Pike,0,8
10001418611,1,2012-04-13,2012-04-17,f,Allen,0,0
10001418643,1,2010-09-22,2011-11-30,t,Marion,0,25
10001418684,1,2012-04-02,2012-04-04,t,Marion,0,1
10001418717,1,2012-04-18,2012-05-17,t,,0,2
10001418753,1,2010-05-27,2012-06-08,f,Newton,0,10
10001418785,1,2010-05-10,,,Porter,,
10001418806,1,2012-04-09,,,Grant,,
10001418818,1,2006-06-16,2008-10-03,t,Marion,0,24
10001418830,1,2010-10-22,2012-03-19,f,Fayette,0,2
10001418902,1,2012-01-26,,,Clark,,
10001418911,1,2008-07-01,2010-07-16,f,Elkhart,0,29
10001418920,1,2010-11-03,2011-11-16,f,Madison,0,0
10001418933,2,2011-08-28,2011-08-30,f,Marion,0,0
10001418957,1,2012-04-04,,,Delaware,,
10001419008,1,2010-05-27,2012-06-08,f,Newton,0,34
10001419056,1,2012-02-23,,,Allen,,
10001419089,1,2010-04-26,2010-11-03,t,Marion,0,3
10001419114,1,2010-10-22,2012-03-19,f,Fayette,0,11
10001419147,1,2010-05-14,,,Marion,,
10001419150,1,2010-08-17,2011-07-19,t,Warrick,0,10
10001419164,1,2012-08-23,,,Marion,,
10001419196,1,2006-06-05,2008-09-03,t,Fayette,0,25
10001419209,1,2006-07-11,2008-06-20,f,Vigo,0,3
10001419220,1,2009-10-09,,,Miami,,
10001419222,1,2010-05-14,,,Marion,,
10001419252,1,2012-03-31,,,White,,
10001419273,1,2010-05-26,2012-01-17,t,Knox,0,10
10001419274,1,2010-04-26,2010-11-03,t,Marion,0,8
10001419301,1,2007-04-28,2011-12-30,f,Elkhart,0,63
10001419331,1,2010-07-02,2010-07-21,f,Marion,0,0
10001419379,1,2010-08-24,2011-01-14,t,Marion,0,6
10001419394,1,2012-04-17,,,Blackford,,
10001419417,1,2007-04-28,2011-12-30,f,Elkhart,0,65
10001419419,1,2010-04-30,,,Tippecanoe,,
10001419441,1,2012-04-11,2012-04-16,f,Allen,0,0
10001419456,1,2010-08-16,2010-09-07,t,Johnson,0,0
10001419474,1,2010-07-08,2011-04-14,t,Madison,0,5
10001419501,1,2010-05-14,,,Marion,,
10001419528,1,2010-05-30,2012-01-05,f,LaPorte,0,0
10001419543,1,2012-03-29,,,Marshall,,
10001419593,1,2007-04-28,2011-12-30,f,Elkhart,0,63
10001419600,1,2010-05-25,2010-06-17,t,Scott,0,1
10001419602,1,2008-08-21,2009-09-17,t,Delaware,0,23
10001419651,1,2011-05-04,2011-10-11,t,Allen,0,6
10001419696,1,2010-05-08,2010-08-04,t,Marion,0,6
10001419715,1,2010-12-02,2011-03-15,t,Marion,0,0
10001419726,1,2010-12-02,2011-03-15,f,Marion,0,5
10001419734,1,2006-06-01,2008-11-26,t,Marion,0,8
10001419739,1,2010-12-27,2011-07-28,t,Marion,0,3
10001419744,1,2011-05-04,2011-10-11,t,Allen,0,8
10001419775,1,2011-05-04,2011-10-11,t,Allen,0,8
10001419839,1,2010-12-02,2011-03-15,t,Marion,0,3
10001419871,1,2010-04-26,2010-06-25,f,Vanderburgh,0,0
10001419896,1,2010-04-28,2010-05-03,f,Johnson,0,0
10001419899,1,2010-04-22,2010-08-04,f,Tippecanoe,0,0
10001419908,1,2010-05-20,2011-01-19,t,Delaware,0,0
10001419962,1,2011-01-14,,,Hamilton,,
10001419964,1,2010-06-28,2012-05-16,t,Vanderburgh,0,28
